tanggal,bulan,tahun,kode_cabang,cabang,customer_id,kategori_rating,rating
12,Jun,2022,PA444,Purwakarta,5feb1edf,kebersihan,4
12,Jun,2022,PA444,Purwakarta,46288f31,fasilitas,3
13,Jun,2022,PA444,Purwakarta,a3ff9a5a,makanan,3
13,Jun,2022,PA444,Purwakarta,c92e69ad,minuman,5
13,Jun,2022,PA444,Purwakarta,34e709c7,layanan,3
13,Jun,2022,PA444,Purwakarta,ac0dfb4a,kebersihan,5
13,Jun,2022,PA444,Purwakarta,a32ea7f8,fasilitas,3
14,Jun,2022,PA444,Purwakarta,3e26bf0c,makanan,4
14,Jun,2022,PA444,Purwakarta,a077a11b,minuman,4
14,Jun,2022,PA444,Purwakarta,a4efde84,layanan,4
14,Jun,2022,PA444,Purwakarta,c7322501,kebersihan,4
14,Jun,2022,PA444,Purwakarta,92ce0591,fasilitas,5
15,Jun,2022,PA444,Purwakarta,0c924c2e,makanan,5
15,Jun,2022,PA444,Purwakarta,c26e6412,minuman,5
15,Jun,2022,PA444,Purwakarta,aefd8572,layanan,3
15,Jun,2022,PA444,Purwakarta,7c7ec108,kebersihan,3
15,Jun,2022,PA444,Purwakarta,bb8166c7,fasilitas,3
16,Jun,2022,PA444,Purwakarta,cb6da4c2,makanan,5
16,Jun,2022,PA444,Purwakarta,a2e3de06,minuman,5
16,Jun,2022,PA444,Purwakarta,9.46E+11,layanan,4
16,Jun,2022,PA444,Purwakarta,00e1df3a,kebersihan,4
16,Jun,2022,PA444,Purwakarta,d3367ae6,fasilitas,3
17,Jun,2022,PA444,Purwakarta,bec9785e,makanan,4
17,Jun,2022,PA444,Purwakarta,e6003db6,minuman,5
17,Jun,2022,PA444,Purwakarta,9dc4d4fe,layanan,3
17,Jun,2022,PA444,Purwakarta,3fc09d65,kebersihan,3
17,Jun,2022,PA444,Purwakarta,3861daf5,fasilitas,4
18,Jun,2022,PA444,Purwakarta,b0b26ea8,makanan,3
18,Jun,2022,PA444,Purwakarta,b860f5fb,minuman,5
18,Jun,2022,PA444,Purwakarta,98e8fe67,layanan,4
18,Jun,2022,PA444,Purwakarta,e60acac8,kebersihan,4
18,Jun,2022,PA444,Purwakarta,586493d0,fasilitas,5
19,Jun,2022,PA444,Purwakarta,d2dcaefc,makanan,4
19,Jun,2022,PA444,Purwakarta,36a31fd5,minuman,3
19,Jun,2022,PA444,Purwakarta,75b8d853,layanan,5
19,Jun,2022,PA444,Purwakarta,cf031d5c,kebersihan,3
19,Jun,2022,PA444,Purwakarta,3fb18cfc,fasilitas,3
20,Jun,2022,PA444,Purwakarta,d52cf159,makanan,3
20,Jun,2022,PA444,Purwakarta,30c83995,minuman,4
20,Jun,2022,PA444,Purwakarta,6cddbd15,layanan,3
20,Jun,2022,PA444,Purwakarta,d38c70de,kebersihan,3
20,Jun,2022,PA444,Purwakarta,e3de3651,fasilitas,5
21,Jun,2022,PA444,Purwakarta,98e99842,makanan,3
21,Jun,2022,PA444,Purwakarta,f2f469b8,minuman,5
21,Jun,2022,PA444,Purwakarta,dde16a07,layanan,5
21,Jun,2022,PA444,Purwakarta,61daace3,kebersihan,4
21,Jun,2022,PA444,Purwakarta,29e93a60,fasilitas,3
22,Jun,2022,PA444,Purwakarta,15bc6230,makanan,4
22,Jun,2022,PA444,Purwakarta,82601bdd,minuman,5
22,Jun,2022,PA444,Purwakarta,42ae4976,layanan,4
22,Jun,2022,PA444,Purwakarta,8b36294c,kebersihan,4
22,Jun,2022,PA444,Purwakarta,863b59d5,fasilitas,5
23,Jun,2022,PA444,Purwakarta,e0ad9247,makanan,5
23,Jun,2022,PA444,Purwakarta,86acdae1,minuman,4
23,Jun,2022,PA444,Purwakarta,5530dc20,layanan,4
23,Jun,2022,PA444,Purwakarta,d4099901,kebersihan,5
23,Jun,2022,PA444,Purwakarta,53d1b4bb,fasilitas,3
24,Jun,2022,PA444,Purwakarta,355dd8ad,makanan,5
24,Jun,2022,PA444,Purwakarta,1feba577,minuman,4
24,Jun,2022,PA444,Purwakarta,7476c18a,layanan,4
24,Jun,2022,PA444,Purwakarta,d943fbdf,kebersihan,3
24,Jun,2022,PA444,Purwakarta,71468096,fasilitas,5
25,Jun,2022,PA444,Purwakarta,707bd83b,makanan,3
25,Jun,2022,PA444,Purwakarta,6f1d3c12,minuman,4
25,Jun,2022,PA444,Purwakarta,be1c44e2,layanan,3
25,Jun,2022,PA444,Purwakarta,03d64793,kebersihan,3
25,Jun,2022,PA444,Purwakarta,f1387162,fasilitas,5
26,Jun,2022,PA444,Purwakarta,6d45fa72,makanan,5
26,Jun,2022,PA444,Purwakarta,c6aa4e28,minuman,4
26,Jun,2022,PA444,Purwakarta,d6822741,layanan,4
26,Jun,2022,PA444,Purwakarta,63e76d19,kebersihan,4
26,Jun,2022,PA444,Purwakarta,ddcec3dd,fasilitas,5
27,Jun,2022,PA444,Purwakarta,4bb7128b,makanan,5
27,Jun,2022,PA444,Purwakarta,52bf62c2,minuman,4
27,Jun,2022,PA444,Purwakarta,766e1695,layanan,3
27,Jun,2022,PA444,Purwakarta,64e3321f,kebersihan,4
27,Jun,2022,PA444,Purwakarta,9154861c,fasilitas,5
28,Jun,2022,PA444,Purwakarta,a9073580,makanan,3
28,Jun,2022,PA444,Purwakarta,9a8f97d7,minuman,4
28,Jun,2022,PA444,Purwakarta,506645be,layanan,5
28,Jun,2022,PA444,Purwakarta,2e8719aa,kebersihan,4
28,Jun,2022,PA444,Purwakarta,08261a5b,fasilitas,5
29,Jun,2022,PA444,Purwakarta,74f8eb4a,makanan,5
29,Jun,2022,PA444,Purwakarta,06a65878,minuman,3
29,Jun,2022,PA444,Purwakarta,0fe15919,layanan,4
29,Jun,2022,PA444,Purwakarta,34632254,kebersihan,5
29,Jun,2022,PA444,Purwakarta,774f008b,fasilitas,4
30,Jun,2022,PA444,Purwakarta,2486bf1b,makanan,5
30,Jun,2022,PA444,Purwakarta,eaafbb2f,minuman,3
30,Jun,2022,PA444,Purwakarta,a5b9ba2f,layanan,5
30,Jun,2022,PA444,Purwakarta,f30cf406,kebersihan,3
30,Jun,2022,PA444,Purwakarta,4890cfaa,fasilitas,5
1,Jul,2022,PA444,Purwakarta,62f4a23b,makanan,5
1,Jul,2022,PA444,Purwakarta,52875af0,minuman,5
1,Jul,2022,PA444,Purwakarta,e9c9280d,layanan,3
1,Jul,2022,PA444,Purwakarta,d2d3b857,kebersihan,4
1,Jul,2022,PA444,Purwakarta,e2cd8bec,fasilitas,4
2,Jul,2022,PA444,Purwakarta,57436ab6,makanan,3
2,Jul,2022,PA444,Purwakarta,6f4176c1,minuman,4
2,Jul,2022,PA444,Purwakarta,d6ca816a,layanan,3
2,Jul,2022,PA444,Purwakarta,8c8b9506,kebersihan,3
2,Jul,2022,PA444,Purwakarta,c680a909,fasilitas,3
3,Jul,2022,PA444,Purwakarta,43d90d60,makanan,5
3,Jul,2022,PA444,Purwakarta,37e59278,minuman,4
3,Jul,2022,PA444,Purwakarta,dd62afcb,layanan,5
3,Jul,2022,PA444,Purwakarta,9cdfa1de,kebersihan,3
3,Jul,2022,PA444,Purwakarta,291d7235,fasilitas,5
4,Jul,2022,PA444,Purwakarta,eaeb33d9,makanan,3
4,Jul,2022,PA444,Purwakarta,94fe9dcf,minuman,3
4,Jul,2022,PA444,Purwakarta,798df739,layanan,5
4,Jul,2022,PA444,Purwakarta,af04025f,kebersihan,5
4,Jul,2022,PA444,Purwakarta,82768956,fasilitas,5
5,Jul,2022,PA444,Purwakarta,0abd01fb,makanan,4
5,Jul,2022,PA444,Purwakarta,bb344186,minuman,3
5,Jul,2022,PA444,Purwakarta,e55ccea6,layanan,3
5,Jul,2022,PA444,Purwakarta,ad67c330,kebersihan,3
5,Jul,2022,PA444,Purwakarta,2d9482e3,fasilitas,3
6,Jul,2022,PA444,Purwakarta,96111d08,makanan,5
6,Jul,2022,PA444,Purwakarta,9217d289,minuman,4
6,Jul,2022,PA444,Purwakarta,f6351adb,layanan,5
6,Jul,2022,PA444,Purwakarta,f3c08479,kebersihan,4
6,Jul,2022,PA444,Purwakarta,0390586a,fasilitas,3
7,Jul,2022,PA444,Purwakarta,80e64020,makanan,3
7,Jul,2022,PA444,Purwakarta,88fe6827,minuman,4
7,Jul,2022,PA444,Purwakarta,3f933af7,layanan,5
7,Jul,2022,PA444,Purwakarta,7ad7a699,kebersihan,5
7,Jul,2022,PA444,Purwakarta,e6f47b51,fasilitas,3
8,Jul,2022,PA444,Purwakarta,3e95f32d,makanan,4
8,Jul,2022,PA444,Purwakarta,231172d8,minuman,3
8,Jul,2022,PA444,Purwakarta,6bdbd07c,layanan,4
8,Jul,2022,PA444,Purwakarta,36d833eb,kebersihan,3
8,Jul,2022,PA444,Purwakarta,d8e04f29,fasilitas,4
9,Jul,2022,PA444,Purwakarta,1b2f0fed,makanan,4
9,Jul,2022,PA444,Purwakarta,9d960970,minuman,3
9,Jul,2022,PA444,Purwakarta,d51dd624,layanan,5
9,Jul,2022,PA444,Purwakarta,0645f93b,kebersihan,3
9,Jul,2022,PA444,Purwakarta,84ee037b,fasilitas,4
10,Jul,2022,PA444,Purwakarta,0d789fca,makanan,4
10,Jul,2022,PA444,Purwakarta,240adb65,minuman,3
10,Jul,2022,PA444,Purwakarta,e02eaf77,layanan,3
10,Jul,2022,PA444,Purwakarta,63ecd531,kebersihan,3
10,Jul,2022,PA444,Purwakarta,7d08780b,fasilitas,4
11,Jul,2022,PA444,Purwakarta,0e1f0951,makanan,5
11,Jul,2022,PA444,Purwakarta,640f74e9,minuman,4
11,Jul,2022,PA444,Purwakarta,54ac331e,layanan,4
11,Jul,2022,PA444,Purwakarta,f84c24cf,kebersihan,3
11,Jul,2022,PA444,Purwakarta,e157ce1b,fasilitas,3
12,Jul,2022,PA444,Purwakarta,7c6f213b,makanan,4
12,Jul,2022,PA444,Purwakarta,cd8e4557,minuman,3
12,Jul,2022,PA444,Purwakarta,9e69aded,layanan,3
12,Jul,2022,PA444,Purwakarta,84f89dec,kebersihan,5
12,Jul,2022,PA444,Purwakarta,3825a050,fasilitas,4
13,Jul,2022,PA444,Purwakarta,12a41fe9,makanan,3
13,Jul,2022,PA444,Purwakarta,ae5262b8,minuman,4
13,Jul,2022,PA444,Purwakarta,f84f65f8,layanan,3
13,Jul,2022,PA444,Purwakarta,395a6222,kebersihan,3
13,Jul,2022,PA444,Purwakarta,16a34092,fasilitas,5
14,Jul,2022,PA444,Purwakarta,59a9e72a,makanan,3
14,Jul,2022,PA444,Purwakarta,b0f968e8,minuman,3
14,Jul,2022,PA444,Purwakarta,d63ca049,layanan,3
14,Jul,2022,PA444,Purwakarta,24c6e59a,kebersihan,4
14,Jul,2022,PA444,Purwakarta,92b77792,fasilitas,4
15,Jul,2022,PA444,Purwakarta,ed765b27,makanan,4
15,Jul,2022,PA444,Purwakarta,80649431,minuman,4
15,Jul,2022,PA444,Purwakarta,32cb7ac0,layanan,4
15,Jul,2022,PA444,Purwakarta,c429487d,kebersihan,4
15,Jul,2022,PA444,Purwakarta,315a2a0e,fasilitas,4
16,Jul,2022,PA444,Purwakarta,2956a16b,makanan,5
16,Jul,2022,PA444,Purwakarta,fd08a70b,minuman,5
16,Jul,2022,PA444,Purwakarta,83f9051d,layanan,4
16,Jul,2022,PA444,Purwakarta,80d583fa,kebersihan,3
16,Jul,2022,PA444,Purwakarta,3644f14f,fasilitas,3
17,Jul,2022,PA444,Purwakarta,3a8b5f8f,makanan,5
17,Jul,2022,PA444,Purwakarta,c855f03f,minuman,4
17,Jul,2022,PA444,Purwakarta,e7d5c345,layanan,4
17,Jul,2022,PA444,Purwakarta,f6c49d5b,kebersihan,5
17,Jul,2022,PA444,Purwakarta,81d0e9ad,fasilitas,4
18,Jul,2022,PA444,Purwakarta,f23a9a5b,makanan,3
18,Jul,2022,PA444,Purwakarta,b8a231e3,minuman,5
18,Jul,2022,PA444,Purwakarta,b90e8e29,layanan,4
18,Jul,2022,PA444,Purwakarta,53a87f1b,kebersihan,5
18,Jul,2022,PA444,Purwakarta,3fa6e705,fasilitas,3
19,Jul,2022,PA444,Purwakarta,56dedf51,makanan,4
19,Jul,2022,PA444,Purwakarta,0065fc3a,minuman,3
19,Jul,2022,PA444,Purwakarta,9e7eee93,layanan,5
19,Jul,2022,PA444,Purwakarta,7b7e53d5,kebersihan,3
19,Jul,2022,PA444,Purwakarta,9222bf9f,fasilitas,4
20,Jul,2022,PA444,Purwakarta,0bd4117f,makanan,4
20,Jul,2022,PA444,Purwakarta,c0d55d2a,minuman,3
20,Jul,2022,PA444,Purwakarta,fdcb0033,layanan,4
20,Jul,2022,PA444,Purwakarta,6c7757fe,kebersihan,3
20,Jul,2022,PA444,Purwakarta,474498f6,fasilitas,3
21,Jul,2022,PA444,Purwakarta,43a550a3,makanan,4
21,Jul,2022,PA444,Purwakarta,cc3b467e,minuman,4
21,Jul,2022,PA444,Purwakarta,061ae9ed,layanan,5
21,Jul,2022,PA444,Purwakarta,1ed1dbf1,kebersihan,4
21,Jul,2022,PA444,Purwakarta,bb91ac7a,fasilitas,5
22,Jul,2022,PA444,Purwakarta,95138cb1,makanan,4
22,Jul,2022,PA444,Purwakarta,a08643dc,minuman,4
22,Jul,2022,PA444,Purwakarta,290d737c,layanan,3
22,Jul,2022,PA444,Purwakarta,204912f3,kebersihan,3
22,Jul,2022,PA444,Purwakarta,936316ea,fasilitas,5
23,Jul,2022,PA444,Purwakarta,6fb22f08,makanan,5
23,Jul,2022,PA444,Purwakarta,bea43134,minuman,4
23,Jul,2022,PA444,Purwakarta,fd047349,layanan,4
23,Jul,2022,PA444,Purwakarta,52912049,kebersihan,5
23,Jul,2022,PA444,Purwakarta,f14ab57b,fasilitas,4
24,Jul,2022,PA444,Purwakarta,7bd02e1a,makanan,5
24,Jul,2022,PA444,Purwakarta,ea2b74a5,minuman,4
24,Jul,2022,PA444,Purwakarta,780eed95,layanan,3
24,Jul,2022,PA444,Purwakarta,34f1cc8f,kebersihan,3
24,Jul,2022,PA444,Purwakarta,ba88477f,fasilitas,5
25,Jul,2022,PA444,Purwakarta,94f0cca7,makanan,3
25,Jul,2022,PA444,Purwakarta,92119c6d,minuman,3
25,Jul,2022,PA444,Purwakarta,7899e593,layanan,3
25,Jul,2022,PA444,Purwakarta,d985e94b,kebersihan,5
25,Jul,2022,PA444,Purwakarta,cc73a942,fasilitas,5
26,Jul,2022,PA444,Purwakarta,f3e077d4,makanan,3
26,Jul,2022,PA444,Purwakarta,e1720717,minuman,5
26,Jul,2022,PA444,Purwakarta,adec8dc4,layanan,3
26,Jul,2022,PA444,Purwakarta,60b571a2,kebersihan,5
26,Jul,2022,PA444,Purwakarta,2f1b168c,fasilitas,5
27,Jul,2022,PA444,Purwakarta,1cda12cf,makanan,5
27,Jul,2022,PA444,Purwakarta,31699a0a,minuman,5
27,Jul,2022,PA444,Purwakarta,29a84805,layanan,3
27,Jul,2022,PA444,Purwakarta,ad20604b,kebersihan,3
27,Jul,2022,PA444,Purwakarta,e6059032,fasilitas,4
28,Jul,2022,PA444,Purwakarta,f060ea4d,makanan,3
28,Jul,2022,PA444,Purwakarta,e1bd25b8,minuman,3
28,Jul,2022,PA444,Purwakarta,69d6cb28,layanan,5
28,Jul,2022,PA444,Purwakarta,f8c7f6c2,kebersihan,5
28,Jul,2022,PA444,Purwakarta,a0b75da3,fasilitas,5
29,Jul,2022,PA444,Purwakarta,28241745,makanan,3
29,Jul,2022,PA444,Purwakarta,7c4d1b20,minuman,4
29,Jul,2022,PA444,Purwakarta,2088acd1,layanan,3
29,Jul,2022,PA444,Purwakarta,d957c603,kebersihan,4
29,Jul,2022,PA444,Purwakarta,5795c797,fasilitas,3
30,Jul,2022,PA444,Purwakarta,d8fdcb7e,makanan,5
30,Jul,2022,PA444,Purwakarta,62410758,minuman,3
30,Jul,2022,PA444,Purwakarta,f13557e4,layanan,5
30,Jul,2022,PA444,Purwakarta,a6ada8c6,kebersihan,4
30,Jul,2022,PA444,Purwakarta,e5aaca2f,fasilitas,5
31,Jul,2022,PA444,Purwakarta,bb02e23c,makanan,5
31,Jul,2022,PA444,Purwakarta,f3543158,minuman,5
31,Jul,2022,PA444,Purwakarta,91ee9613,layanan,5
31,Jul,2022,PA444,Purwakarta,6b960f85,kebersihan,3
31,Jul,2022,PA444,Purwakarta,1ecf6e1f,fasilitas,5
1,Aug,2022,PA444,Purwakarta,f0869dd5,makanan,4
1,Aug,2022,PA444,Purwakarta,df5c1f94,minuman,3
1,Aug,2022,PA444,Purwakarta,738aa3e5,layanan,3
1,Aug,2022,PA444,Purwakarta,879ed04f,kebersihan,4
1,Aug,2022,PA444,Purwakarta,15b84725,fasilitas,4
2,Aug,2022,PA444,Purwakarta,59e0b062,makanan,3
2,Aug,2022,PA444,Purwakarta,98983747,minuman,5
2,Aug,2022,PA444,Purwakarta,f5bd45ef,layanan,4
2,Aug,2022,PA444,Purwakarta,62e5bd83,kebersihan,5
2,Aug,2022,PA444,Purwakarta,b1cd4eeb,fasilitas,5
3,Aug,2022,PA444,Purwakarta,1af772b8,makanan,3
3,Aug,2022,PA444,Purwakarta,b4a5d8ff,minuman,3
3,Aug,2022,PA444,Purwakarta,d11d4fdc,layanan,4
3,Aug,2022,PA444,Purwakarta,9e71dd8f,kebersihan,3
3,Aug,2022,PA444,Purwakarta,7520737,fasilitas,5
4,Aug,2022,PA444,Purwakarta,b17589c4,makanan,3
4,Aug,2022,PA444,Purwakarta,a3b962b4,minuman,4
4,Aug,2022,PA444,Purwakarta,003d6cfc,layanan,3
4,Aug,2022,PA444,Purwakarta,eefc8e80,kebersihan,4
4,Aug,2022,PA444,Purwakarta,6836f997,fasilitas,4
5,Aug,2022,PA444,Purwakarta,e35d3f79,makanan,5
5,Aug,2022,PA444,Purwakarta,fffab112,minuman,5
5,Aug,2022,PA444,Purwakarta,638a9b66,layanan,5
5,Aug,2022,PA444,Purwakarta,95add972,kebersihan,4
5,Aug,2022,PA444,Purwakarta,dc1cb0a8,fasilitas,5
6,Aug,2022,PA444,Purwakarta,9a7c29c3,makanan,4
6,Aug,2022,PA444,Purwakarta,5ce35d75,minuman,4
6,Aug,2022,PA444,Purwakarta,1f505884,layanan,4
6,Aug,2022,PA444,Purwakarta,1bede1c4,kebersihan,4
6,Aug,2022,PA444,Purwakarta,05a1e55f,fasilitas,4
7,Aug,2022,PA444,Purwakarta,fa97015f,makanan,5
7,Aug,2022,PA444,Purwakarta,f71e0425,minuman,5
7,Aug,2022,PA444,Purwakarta,71541fd8,layanan,3
7,Aug,2022,PA444,Purwakarta,c7570c5c,kebersihan,5
7,Aug,2022,PA444,Purwakarta,d2b80cf2,fasilitas,4
8,Aug,2022,PA444,Purwakarta,b4c2fec0,makanan,5
8,Aug,2022,PA444,Purwakarta,fba03e60,minuman,5
8,Aug,2022,PA444,Purwakarta,5af62a72,layanan,3
8,Aug,2022,PA444,Purwakarta,cd61dc91,kebersihan,3
8,Aug,2022,PA444,Purwakarta,a5cc6973,fasilitas,3
9,Aug,2022,PA444,Purwakarta,d0ec5b4f,makanan,3
9,Aug,2022,PA444,Purwakarta,4a116042,minuman,5
9,Aug,2022,PA444,Purwakarta,79aa55c4,layanan,3
9,Aug,2022,PA444,Purwakarta,418a1f48,kebersihan,3
9,Aug,2022,PA444,Purwakarta,9422347f,fasilitas,3
10,Aug,2022,PA444,Purwakarta,332323d7,makanan,4
10,Aug,2022,PA444,Purwakarta,918f870b,minuman,5
10,Aug,2022,PA444,Purwakarta,9ed7bdb0,layanan,5
10,Aug,2022,PA444,Purwakarta,72c2a833,kebersihan,4
10,Aug,2022,PA444,Purwakarta,7424b049,fasilitas,4
11,Aug,2022,PA444,Purwakarta,a7516126,makanan,3
11,Aug,2022,PA444,Purwakarta,df09876a,minuman,5
11,Aug,2022,PA444,Purwakarta,08cccbe9,layanan,3
11,Aug,2022,PA444,Purwakarta,54e9eb5d,kebersihan,4
11,Aug,2022,PA444,Purwakarta,2e6ffa59,fasilitas,4
12,Aug,2022,PA444,Purwakarta,11952d93,makanan,5
12,Aug,2022,PA444,Purwakarta,f8011d5d,minuman,5
12,Aug,2022,PA444,Purwakarta,b4b162ea,layanan,3
12,Aug,2022,PA444,Purwakarta,4d45849a,kebersihan,4
12,Aug,2022,PA444,Purwakarta,6430d7ca,fasilitas,3
13,Aug,2022,PA444,Purwakarta,29b0d44b,makanan,4
13,Aug,2022,PA444,Purwakarta,9162eb56,minuman,4
13,Aug,2022,PA444,Purwakarta,9d2da7fe,layanan,5
13,Aug,2022,PA444,Purwakarta,cdb3d865,kebersihan,4
13,Aug,2022,PA444,Purwakarta,f418e348,fasilitas,4
14,Aug,2022,PA444,Purwakarta,fe8f3561,makanan,4
14,Aug,2022,PA444,Purwakarta,13943b8b,minuman,4
14,Aug,2022,PA444,Purwakarta,ecad64f6,layanan,5
14,Aug,2022,PA444,Purwakarta,8fc3ef8f,kebersihan,4
14,Aug,2022,PA444,Purwakarta,1ef29f22,fasilitas,4
15,Aug,2022,PA444,Purwakarta,f22e83a2,makanan,3
15,Aug,2022,PA444,Purwakarta,10e83b2a,minuman,3
15,Aug,2022,PA444,Purwakarta,a9a00201,layanan,5
15,Aug,2022,PA444,Purwakarta,5e656b11,kebersihan,5
15,Aug,2022,PA444,Purwakarta,09a3d136,fasilitas,4
16,Aug,2022,PA444,Purwakarta,14978c9a,makanan,3
16,Aug,2022,PA444,Purwakarta,444a1074,minuman,3
16,Aug,2022,PA444,Purwakarta,448a7ff4,layanan,4
16,Aug,2022,PA444,Purwakarta,9b39ea6f,kebersihan,5
16,Aug,2022,PA444,Purwakarta,1ef29f22,fasilitas,3
17,Aug,2022,PA444,Purwakarta,9c3c1b8c,makanan,4
17,Aug,2022,PA444,Purwakarta,b19452bd,minuman,3
17,Aug,2022,PA444,Purwakarta,8681e1bd,layanan,3
17,Aug,2022,PA444,Purwakarta,7f41fa99,kebersihan,3
17,Aug,2022,PA444,Purwakarta,b138cc92,fasilitas,4
18,Aug,2022,PA444,Purwakarta,5b1a76fa,makanan,3
18,Aug,2022,PA444,Purwakarta,9a2c7d0b,minuman,5
18,Aug,2022,PA444,Purwakarta,90612a80,layanan,4
18,Aug,2022,PA444,Purwakarta,857a5663,kebersihan,5
18,Aug,2022,PA444,Purwakarta,ce078e4b,fasilitas,5
19,Aug,2022,PA444,Purwakarta,dcf8064c,makanan,3
19,Aug,2022,PA444,Purwakarta,598a3e6b,minuman,3
19,Aug,2022,PA444,Purwakarta,fee4a9cc,layanan,3
19,Aug,2022,PA444,Purwakarta,07c89a12,kebersihan,5
19,Aug,2022,PA444,Purwakarta,f0ee008a,fasilitas,3
20,Aug,2022,PA444,Purwakarta,a2ffd7b2,makanan,5
20,Aug,2022,PA444,Purwakarta,b28245a1,minuman,3
20,Aug,2022,PA444,Purwakarta,bbaaaa59,layanan,4
20,Aug,2022,PA444,Purwakarta,75a33360,kebersihan,5
20,Aug,2022,PA444,Purwakarta,2c390f39,fasilitas,3
21,Aug,2022,PA444,Purwakarta,ee461de3,makanan,5
21,Aug,2022,PA444,Purwakarta,6700a61b,minuman,3
21,Aug,2022,PA444,Purwakarta,73ca7d8a,layanan,3
21,Aug,2022,PA444,Purwakarta,f0ca368a,kebersihan,4
21,Aug,2022,PA444,Purwakarta,83a9e70a,fasilitas,5
22,Aug,2022,PA444,Purwakarta,e32b0c3c,makanan,3
22,Aug,2022,PA444,Purwakarta,f0564e3e,minuman,5
22,Aug,2022,PA444,Purwakarta,cd0eae38,layanan,5
22,Aug,2022,PA444,Purwakarta,06a99f6d,kebersihan,3
22,Aug,2022,PA444,Purwakarta,ada17c07,fasilitas,3
23,Aug,2022,PA444,Purwakarta,ed34b58c,makanan,3
23,Aug,2022,PA444,Purwakarta,1e329995,minuman,5
23,Aug,2022,PA444,Purwakarta,3c854634,layanan,5
23,Aug,2022,PA444,Purwakarta,a1e71587,kebersihan,3
23,Aug,2022,PA444,Purwakarta,9eaf0558,fasilitas,3
24,Aug,2022,PA444,Purwakarta,86c28d48,makanan,5
24,Aug,2022,PA444,Purwakarta,3e8672cd,minuman,3
24,Aug,2022,PA444,Purwakarta,c99abeb5,layanan,4
24,Aug,2022,PA444,Purwakarta,04d537c4,kebersihan,3
24,Aug,2022,PA444,Purwakarta,afe46057,fasilitas,5
25,Aug,2022,PA444,Purwakarta,276c1b26,makanan,4
25,Aug,2022,PA444,Purwakarta,8c54c046,minuman,4
25,Aug,2022,PA444,Purwakarta,8fdc3310,layanan,4
25,Aug,2022,PA444,Purwakarta,02c6e608,kebersihan,3
25,Aug,2022,PA444,Purwakarta,774befd4,fasilitas,4
26,Aug,2022,PA444,Purwakarta,569876da,makanan,5
26,Aug,2022,PA444,Purwakarta,36aacd46,minuman,3
26,Aug,2022,PA444,Purwakarta,293f550c,layanan,5
26,Aug,2022,PA444,Purwakarta,1f5f6497,kebersihan,5
26,Aug,2022,PA444,Purwakarta,5e6a744f,fasilitas,5
27,Aug,2022,PA444,Purwakarta,500cbb43,makanan,3
27,Aug,2022,PA444,Purwakarta,e2ec7269,minuman,4
27,Aug,2022,PA444,Purwakarta,725f0ef2,layanan,4
27,Aug,2022,PA444,Purwakarta,7f173e3b,kebersihan,4
27,Aug,2022,PA444,Purwakarta,93eabb61,fasilitas,4
28,Aug,2022,PA444,Purwakarta,ada19aef,makanan,5
28,Aug,2022,PA444,Purwakarta,1721d665,minuman,3
28,Aug,2022,PA444,Purwakarta,a676a359,layanan,4
28,Aug,2022,PA444,Purwakarta,0b65d65c,kebersihan,5
28,Aug,2022,PA444,Purwakarta,4af4162f,fasilitas,5
29,Aug,2022,PA444,Purwakarta,f2c31b8d,makanan,3
29,Aug,2022,PA444,Purwakarta,0367d318,minuman,5
29,Aug,2022,PA444,Purwakarta,43d32b21,layanan,4
29,Aug,2022,PA444,Purwakarta,3ca02f3f,kebersihan,5
29,Aug,2022,PA444,Purwakarta,cc1ae435,fasilitas,3
30,Aug,2022,PA444,Purwakarta,aaeab821,makanan,4
30,Aug,2022,PA444,Purwakarta,5a64929f,minuman,5
30,Aug,2022,PA444,Purwakarta,bd21ba9e,layanan,3
30,Aug,2022,PA444,Purwakarta,08710fa9,kebersihan,4
30,Aug,2022,PA444,Purwakarta,ebefaf78,fasilitas,4
31,Aug,2022,PA444,Purwakarta,bf141d87,makanan,5
31,Aug,2022,PA444,Purwakarta,d91534b9,minuman,3
31,Aug,2022,PA444,Purwakarta,f0899d66,layanan,3
31,Aug,2022,PA444,Purwakarta,7d4c0d39,kebersihan,5
31,Aug,2022,PA444,Purwakarta,cb3d3454,fasilitas,4
1,Sep,2022,PA444,Purwakarta,f843c664,makanan,3
1,Sep,2022,PA444,Purwakarta,b75c891f,minuman,4
1,Sep,2022,PA444,Purwakarta,b6cc9145,layanan,4
1,Sep,2022,PA444,Purwakarta,cc49d97c,kebersihan,5
1,Sep,2022,PA444,Purwakarta,3302827e,fasilitas,5
2,Sep,2022,PA444,Purwakarta,0d995173,makanan,4
2,Sep,2022,PA444,Purwakarta,55d8c1c3,minuman,5
2,Sep,2022,PA444,Purwakarta,f634117b,layanan,5
2,Sep,2022,PA444,Purwakarta,0eb87b72,kebersihan,4
2,Sep,2022,PA444,Purwakarta,b27207f2,fasilitas,5
3,Sep,2022,PA444,Purwakarta,b04e6fb3,makanan,5
3,Sep,2022,PA444,Purwakarta,959d678d,minuman,4
3,Sep,2022,PA444,Purwakarta,e9c23fce,layanan,3
3,Sep,2022,PA444,Purwakarta,b343fd8b,kebersihan,5
3,Sep,2022,PA444,Purwakarta,16360ae8,fasilitas,3
4,Sep,2022,PA444,Purwakarta,c3cd0df4,makanan,5
4,Sep,2022,PA444,Purwakarta,712d1c53,minuman,5
